"[run number]","gain-of-receiving","initial-ptr","immigrants-per-day","immigrant-chance-cooperate-with-same","mutation-rate","cost-of-giving","immigrant-chance-cooperate-with-different","death-rate","max-pxcor","max-pycor","[step]","coopown-percent","defother-percent","consist-ethno-percent","meetown-percent","coop-percent","last100coopown-percent","last100defother-percent","last100consist-ethno-percent","last100meetown-percent","last100coop-percent","cc-percent","cd-percent","dc-percent","dd-percent"
"36","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9365839909808342","0.8901869158878505","0.9275658492279746","0.8056312443233424","0.7758855585831063","0.9237751004016064","0.849933522831469","0.9097923376769947","0.8106383532863952","0.7772643614296753","0.14550831039053738","0.7710638859398149","0.021821148159477926","0.0616066555101698"
"38","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.8932910723718964","0.7807017543859649","0.8714346530438485","0.8058748403575989","0.7624521072796935","0.9082895025202717","0.7918570514093989","0.8851367070049995","0.8011482598332916","0.7690641418996326","0.1277835512918321","0.766545122515303","0.02268290192167911","0.08298842427118562"
"37","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9139433551198257","0.7966101694915254","0.8949771689497716","0.8383561643835616","0.7990867579908676","0.9163562743979509","0.7899512088153062","0.8949360856155475","0.8305432722678459","0.7966677195198989","0.1532412074460425","0.7551922559154461","0.022803974729038442","0.06876256190947286"
"39","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9051418439716312","0.8541666666666666","0.8957129094412332","0.815028901734104","0.7646917148362236","0.8980209735047098","0.8335908454444498","0.8855399148856569","0.806285366880232","0.7562970584108871","0.11770023730899136","0.7660371909646798","0.03732908102406991","0.07893349070225883"
"40","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9086651053864169","0.7893518518518519","0.8845794392523364","0.7981308411214953","0.7677570093457944","0.8930807527282902","0.7771717863431814","0.8707702519489323","0.8075170413889202","0.7640685609912251","0.15005278901988386","0.7355144415675826","0.021379553052964986","0.09305321635956863"
"42","0.04","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9578258908434821","0.7609561752988048","0.9214784847370356","0.8153732990069879","0.8251195292386907","0.955498001741499","0.7332154474619865","0.913039473161357","0.8089884799202373","0.8239457989097648","0.2391715766956354","0.709215485489725","0.011221136267377214","0.04039180154726227"
"41","0.04","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9370019920318725","0.8725099601593626","0.9241035856573705","0.8","0.7750996015936255","0.9333106409719313","0.8707498695355466","0.9213169256343361","0.8082869654222365","0.7791617605183971","0.09083501691018071","0.834358361889029","0.024343963121295664","0.05046265807949459"
"43","0.04","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9172982612572448","0.8425925925925926","0.902802730865972","0.8059647862019403","0.7698526769673014","0.9199328557580916","0.8472925369112013","0.9056082358389578","0.802800701503982","0.768636546535375","0.11543218738611391","0.8030060407946903","0.016449293768152753","0.06511247805104306"
"44","0.04","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.92444120505345","0.7756410256410257","0.8968725257323832","0.8147268408551069","0.7947347585114806","0.9290940734380337","0.8259544740306621","0.9106752821259556","0.8214188205314888","0.794256613275088","0.11979031447305187","0.8018593295145084","0.016626802848099517","0.061723553164340195"
"45","0.04","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.927860696517413","0.8120503597122302","0.9027669524551831","0.7833203429462198","0.7675370226032736","0.9290916545357386","0.819459866751269","0.9084232994901087","0.8114747970154164","0.7879708270406867","0.1600280751008949","0.7647174942972451","0.01994319178803299","0.055311238813827"
"46","0.04","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9469987228607918","0.8438155136268344","0.9295824486907289","0.8312101910828026","0.813517338995046","0.9430902228726513","0.8627606984490697","0.9289543835544836","0.8240268516513467","0.8012820991480052","0.10390143287795643","0.8299914103917845","0.020894085206725057","0.04521307152353388"
"47","0.04","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9457155675190668","0.8971238938053098","0.9375233121969414","0.8314061917195077","0.8036180529653114","0.9393666249972585","0.8857303469864645","0.9304656718383593","0.8340497609265878","0.8024415852378113","0.08389948034988694","0.8482438200488892","0.011510007176891487","0.05634669242433236"
"48","0.04","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9419518963922294","0.7766990291262136","0.9101606275681733","0.80762047067613","0.8036981695928278","0.9516725466260659","0.7792669418991038","0.9203482670803818","0.8183105497336222","0.8188685527779404","0.1702195457859631","0.7749723204882396","0.013729037833166806","0.04107909589263049"
"49","0.04","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9610220874837592","0.8649425287356322","0.9433062522077005","0.8156128576474744","0.8087248322147651","0.9463888132122089","0.8640198752922837","0.9303897598159068","0.805763509882141","0.7889778739960789","0.08438609528527787","0.8484463160212479","0.020185506289048527","0.04698208240442573"
"50","0.04","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9236786469344609","0.8740648379052369","0.9164859002169198","0.8550253073029646","0.8080260303687635","0.9166354807092578","0.8428923293455313","0.9048654011756336","0.8403908794788274","0.7954079149350406","0.1225994052932189","0.7834303519503206","0.012469128365761098","0.08150111439069936"
"51","0.05","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.938011456628478","0.8547579298831386","0.921623397962537","0.8031547814656589","0.7819585934932632","0.9451545438174287","0.8576715008193977","0.9286653757626685","0.8115158379306565","0.7938345495066111","0.09945978022877489","0.8384814504082343","0.010727659661544127","0.05133110970144673"
"52","0.05","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9586956521739131","0.8498789346246973","0.9434250764525994","0.8596670064559973","0.8452259599048589","0.9399742980645663","0.8087898704407535","0.9194515345928065","0.8435579295233778","0.8228360812448877","0.13850201647720925","0.7945377340281798","0.015547699590609414","0.051412549904001466"
