"[run number]","gain-of-receiving","initial-ptr","immigrants-per-day","immigrant-chance-cooperate-with-same","mutation-rate","cost-of-giving","immigrant-chance-cooperate-with-different","death-rate","max-pxcor","max-pycor","[step]","coopown-percent","defother-percent","consist-ethno-percent","meetown-percent","coop-percent","last100coopown-percent","last100defother-percent","last100consist-ethno-percent","last100meetown-percent","last100coop-percent","cc-percent","cd-percent","dc-percent","dd-percent"
"51","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9223107569721115","0.8065134099616859","0.8984189723320158","0.7936758893280632","0.7719367588932806","0.9345276980253732","0.8293417940320232","0.9140755940193429","0.8055623117777906","0.7860026798862596","0.10984110124741252","0.8126768978232138","0.011876670911208606","0.06560533001816501"
"52","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9402432575356954","0.852803738317757","0.9241052177662785","0.8154376886589046","0.7938766709788702","0.96232887640808","0.8098259782713201","0.9346981613580344","0.8188184264848057","0.8224286448398701","0.16043109992647628","0.7964589074258935","0.009217361156772847","0.03389263149085736"
"53","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.8943798449612403","0.8229571984435797","0.8765761396702231","0.7507274490785645","0.7155674102812803","0.8704107811624546","0.8253976387636304","0.8603527477409397","0.7765534045057547","0.7149347586137408","0.1136804277757882","0.7476752658162195","0.03978907591044371","0.09885523049754869"
"54","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.8788109756097561","0.7829787234042553","0.8603363412633306","0.8072190319934373","0.7512305168170632","0.885122305992605","0.7375392631912148","0.8577202508239485","0.8143278885668946","0.7695114177339946","0.20857798867289146","0.6643134853819072","0.040838818307056476","0.08626970763814479"
"55","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9207282913165266","0.8790697674418605","0.9126410835214447","0.8058690744920993","0.7654627539503386","0.9102058719019277","0.8680453590548691","0.9018878603803352","0.8027061114800272","0.7566616603010059","0.09417398731088336","0.8100536847242557","0.02082723279648609","0.07494509516837482"
"56","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9093206064008984","0.8280590717299579","0.8922394678492239","0.78980044345898","0.7543237250554323","0.912427709184376","0.8257885838857498","0.8946636259977195","0.7949646522234892","0.7610672748004561","0.11463035640803593","0.788016140622409","0.02421707540274784","0.07313642756680733"
"57","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9521715228147334","0.8476190476190476","0.9325591782045556","0.8124162572577043","0.8021438142027691","0.9245512080563627","0.8473282442748091","0.9103310539354408","0.8158558876198075","0.78241415144233","0.15300141396901726","0.7552463233691081","0.009673541338349705","0.08207872132352484"
"59","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9190307328605201","0.727","0.875228102189781","0.7718978102189781","0.7716697080291971","0.9086076951211469","0.7518126656590217","0.8749129133087293","0.7851029976651352","0.7666853393085787","0.19126172822483095","0.7046336281189087","0.03294244473553911","0.07116219892072127"
"60","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9442865264354747","0.8397932816537468","0.9254426840633737","0.8196644920782852","0.8028890959925443","0.9332907158090809","0.8087621381250567","0.908954264304875","0.8045713525616867","0.7882723302369921","0.12516915981430346","0.7966319749977242","0.013733046090360164","0.06446581909761204"
"61","0.03","0.12","1","0.5","0.005","0.01","0.6","0.1","50","50","2000","0.8928363424577752","0.7357563850687623","0.8569182389937107","0.7713387241689128","0.7491015274034142","0.9151449291810423","0.7550848489769406","0.8801754417086497","0.7815227417867027","0.7687149648761796","0.1912052967271712","0.711847846535705","0.035046516285251336","0.06190034045187249"
